org,dataset,format,url
kreisstadt-hofheim-am-taunus,Kommunale Boden- und Raumplanung Kreisstadt Hofheim am Taunus,WFS,https://www.geoportal.hessen.de/registry/wfs/757?service=WFS&request=GetCapabilities
kreisstadt-hofheim-am-taunus,Kommunale Boden- und Raumplanung Kreisstadt Hofheim am Taunus,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=fdcfb640-68f8-4f3b-8bc8-f14901bd463b&type=SERVICE&generateFrom=wfs&wfsid=757
stadt-maintal,Kommunale Boden- und Raumplanung Stadt Maintal,WFS,https://www.geoportal.hessen.de/registry/wfs/847?service=WFS&request=GetCapabilities
stadt-maintal,Kommunale Boden- und Raumplanung Stadt Maintal,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ab70b082-5510-4099-98b8-3a1cdb3b7242&type=SERVICE&generateFrom=wfs&wfsid=847
stadt-dietzenbach,Feuerwehren Kreisstadt Dietzenbach,WFS,https://www.geoportal.hessen.de/registry/wfs/881?service=WFS&request=GetCapabilities
stadt-dietzenbach,Feuerwehren Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=97bab19d-4248-478d-8fb9-6fea84b3779a&type=SERVICE&generateFrom=wfs&wfsid=881
stadt-dietzenbach,Feuerwehren Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=97bab19d-4248-478d-8fb9-6fea84b3779a&type=SERVICE&generateFrom=wmslayer&layerid=60018
stadt-dietzenbach,INSPIRE Kommunale Boden- und Raumplanung Kreisstadt Dietzenbach,WFS,https://www.geoportal.hessen.de/registry/wfs/750?service=WFS&request=GetCapabilities
stadt-dietzenbach,INSPIRE Kommunale Boden- und Raumplanung Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=a847d1b8-5d6c-4e0e-b611-9bca62f1ec86&type=SERVICE&generateFrom=wfs&wfsid=750
stadt-dietzenbach,INSPIRE Kommunale Boden- und Raumplanung Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=a847d1b8-5d6c-4e0e-b611-9bca62f1ec86&type=SERVICE&generateFrom=wmslayer&layerid=52830
stadt-dietzenbach,Kommunale Boden- und Raumplanung Kreisstadt Dietzenbach,WFS,https://www.geoportal.hessen.de/registry/wfs/749?service=WFS&request=GetCapabilities
stadt-dietzenbach,Kommunale Boden- und Raumplanung Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=bebfc9ec-8f1d-4372-9dcb-578e9d63beee&type=SERVICE&generateFrom=wfs&wfsid=749
stadt-dietzenbach,Kindertageseinrichtungen Kreisstadt Dietzenbach,WFS,https://www.geoportal.hessen.de/registry/wfs/879?service=WFS&request=GetCapabilities
stadt-dietzenbach,Kindertageseinrichtungen Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=9f25029d-f5c8-4203-ad9c-e650027e2ee1&type=SERVICE&generateFrom=wfs&wfsid=879
stadt-dietzenbach,Kindertageseinrichtungen Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=9f25029d-f5c8-4203-ad9c-e650027e2ee1&type=SERVICE&generateFrom=wmslayer&layerid=60014
stadt-dietzenbach,Kommunale Boden- und Raumplanung Kreisstadt Dietzenbach - XPlanung,WFS,https://www.geoportal.hessen.de/registry/wfs/880?service=WFS&request=GetCapabilities
stadt-dietzenbach,Kommunale Boden- und Raumplanung Kreisstadt Dietzenbach - XPlanung,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=207e1710-9ea8-437a-8e9e-69453a8712ca&type=SERVICE&generateFrom=wfs&wfsid=880
stadt-dietzenbach,Kommunale Boden- und Raumplanung Kreisstadt Dietzenbach - XPlanung,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=207e1710-9ea8-437a-8e9e-69453a8712ca&type=SERVICE&generateFrom=wmslayer&layerid=60016
stadt-dietzenbach,INSPIRE Feuerwehren Kreisstadt Dietzenbach,WFS,https://www.geoportal.hessen.de/registry/wfs/882?service=WFS&request=GetCapabilities
stadt-dietzenbach,INSPIRE Feuerwehren Kreisstadt Dietzenbach,WFS,https://www.geoportal.hessen.de/registry/wfs/883?service=WFS&request=GetCapabilities
stadt-dietzenbach,INSPIRE Feuerwehren Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ca7c0196-b8c7-474b-8166-35efdf2dfe10&type=SERVICE&generateFrom=wfs&wfsid=882
stadt-dietzenbach,INSPIRE Feuerwehren Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ca7c0196-b8c7-474b-8166-35efdf2dfe10&type=SERVICE&generateFrom=wmslayer&layerid=60020
stadt-dietzenbach,INSPIRE Feuerwehren Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ca7c0196-b8c7-474b-8166-35efdf2dfe10&type=SERVICE&generateFrom=wmslayer&layerid=60021
stadt-dietzenbach,INSPIRE Kindertageseinrichtungen Kreisstadt Dietzenbach,WFS,https://www.geoportal.hessen.de/registry/wfs/884?service=WFS&request=GetCapabilities
stadt-dietzenbach,INSPIRE Kindertageseinrichtungen Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=e53a6f46-2ad1-47e4-9eaf-a18806930d26&type=SERVICE&generateFrom=wfs&wfsid=884
stadt-dietzenbach,INSPIRE Kindertageseinrichtungen Kreisstadt Dietzenbach,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=e53a6f46-2ad1-47e4-9eaf-a18806930d26&type=SERVICE&generateFrom=wmslayer&layerid=60023
organization-wetteraukreis,Kommunale Boden- und Raumplanung Wetteraukreis - XPlanung,WFS,https://www.geoportal.hessen.de/registry/wfs/844?service=WFS&request=GetCapabilities
organization-wetteraukreis,Kommunale Boden- und Raumplanung Wetteraukreis - XPlanung,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=57a2d845-0777-455b-9ff9-0ca2a73f2582&type=SERVICE&generateFrom=wfs&wfsid=844
organization-wetteraukreis,Kommunale Boden- und Raumplanung Wetteraukreis - XPlanung,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=57a2d845-0777-455b-9ff9-0ca2a73f2582&type=SERVICE&generateFrom=wmslayer&layerid=58966
organization-wetteraukreis,Jagdbezirke Wetteraukreis,WFS,https://www.geoportal.hessen.de/registry/wfs/874?service=WFS&request=GetCapabilities
organization-wetteraukreis,Jagdbezirke Wetteraukreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=c71e6cc6-22e3-42d7-851e-6fa09a14cc9f&type=SERVICE&generateFrom=wfs&wfsid=874
organization-wetteraukreis,Jagdbezirke Wetteraukreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=c71e6cc6-22e3-42d7-851e-6fa09a14cc9f&type=SERVICE&generateFrom=wmslayer&layerid=59995
organization-wetteraukreis,INSPIRE Schulen Wetteraukreis,WFS,https://www.geoportal.hessen.de/registry/wfs/782?service=WFS&request=GetCapabilities
organization-wetteraukreis,INSPIRE Schulen Wetteraukreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=c44546c2-84d0-4f1d-8c23-bc2d8032e8ab&type=SERVICE&generateFrom=wmslayer&layerid=56847
organization-wetteraukreis,INSPIRE Schulen Wetteraukreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=c44546c2-84d0-4f1d-8c23-bc2d8032e8ab&type=SERVICE&generateFrom=wmslayer&layerid=56845
organization-wetteraukreis,INSPIRE Schulen Wetteraukreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=c44546c2-84d0-4f1d-8c23-bc2d8032e8ab&type=SERVICE&generateFrom=wmslayer&layerid=56844
organization-wetteraukreis,INSPIRE Schulen Wetteraukreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=c44546c2-84d0-4f1d-8c23-bc2d8032e8ab&type=SERVICE&generateFrom=wmslayer&layerid=56846
organization-wetteraukreis,INSPIRE Kommunale Boden- und Raumplanung Wetteraukreis,WFS,https://www.geoportal.hessen.de/registry/wfs/834?service=WFS&request=GetCapabilities
organization-wetteraukreis,INSPIRE Kommunale Boden- und Raumplanung Wetteraukreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=a25716f8-a0d2-4876-b9d1-c93f90088504&type=SERVICE&generateFrom=wfs&wfsid=834
organization-wetteraukreis,INSPIRE Kommunale Boden- und Raumplanung Wetteraukreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=a25716f8-a0d2-4876-b9d1-c93f90088504&type=SERVICE&generateFrom=wmslayer&layerid=58607
organization-wetteraukreis,Schulen Wetteraukreis,WFS,https://www.geoportal.hessen.de/registry/wfs/781?service=WFS&request=GetCapabilities
organization-wetteraukreis,Schulen Wetteraukreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=4061e2c7-f116-4c1e-9626-a5106b8cc30f&type=SERVICE&generateFrom=wmslayer&layerid=56842
organization-wetteraukreis,Kommunale Boden- und Raumplanung Wetteraukreis,WFS,https://www.geoportal.hessen.de/registry/wfs/826?service=WFS&request=GetCapabilities
organization-wetteraukreis,Kommunale Boden- und Raumplanung Wetteraukreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=785fe61e-49e8-4aa2-bf7d-4480ef21d977&type=SERVICE&generateFrom=wfs&wfsid=826
organization-wetteraukreis,Einwohnerstatistik nach Ortsbezirken im Wetteraukreis 2025,CSV,https://opendata.hessen.de/dataset/038d0e28-89fa-48af-acfe-c97b9b6c6e34/resource/261aa88a-9654-4835-9f5b-8bd90644025f/download/einwohner_ortsteile2025_final_open_data.csv
organization-wetteraukreis,Einwohnerstatistik nach Ortsbezirken im Wetteraukreis 2025,CSV,https://opendata.hessen.de/dataset/038d0e28-89fa-48af-acfe-c97b9b6c6e34/resource/e2128c14-33de-41d2-bfa2-248cacc5d481/download/einwohner_ortsteile2025_final_open_data.csv
organization-wetteraukreis,Wetteraukreis Einwohner Ortsbezirke_Januar2026,CSV,https://opendata.hessen.de/dataset/0e63ed5f-d5a7-4fbc-9509-6545a02903cf/resource/d1d01416-bbbb-47e3-9d00-6ba007ffd7f8/download/einwohner-wetteraukreis_ortsbezirke_1_1_26.csv
landkreis-main-kinzig,INSPIRE Rettungswachen Main-Kinzig-Kreis,WFS,https://www.geoportal.hessen.de/registry/wfs/937?service=WFS&request=GetCapabilities
landkreis-main-kinzig,INSPIRE Rettungswachen Main-Kinzig-Kreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=cd48479d-999b-44b8-884b-a088921b706d&type=SERVICE&generateFrom=wfs&wfsid=937
landkreis-main-kinzig,Rettungswachen Main-Kinzig-Kreis,WFS,https://www.geoportal.hessen.de/registry/wfs/935?service=WFS&request=GetCapabilities
landkreis-main-kinzig,Rettungswachen Main-Kinzig-Kreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=22798c7c-8d37-4f4c-880b-77141b8dc460&type=SERVICE&generateFrom=wfs&wfsid=935
landkreis-main-kinzig,Schulen Main-Kinzig-Kreis,WFS,https://www.geoportal.hessen.de/registry/wfs/777?service=WFS&request=GetCapabilities
landkreis-main-kinzig,Schulen Main-Kinzig-Kreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=25c1ddd6-19c1-4b83-a725-b534f8caaa06&type=SERVICE&generateFrom=wfs&wfsid=777
landkreis-main-kinzig,INSPIRE Schulen Main-Kinzig-Kreis,WFS,https://www.geoportal.hessen.de/registry/wfs/778?service=WFS&request=GetCapabilities
landkreis-main-kinzig,INSPIRE Schulen Main-Kinzig-Kreis,WFS,https://www.geoportal.hessen.de/registry/wfs/936?service=WFS&request=GetCapabilities
landkreis-main-kinzig,INSPIRE Schulen Main-Kinzig-Kreis,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=9dc70d56-6efc-4f97-8c2f-05b0efe254f0&type=SERVICE&generateFrom=wfs&wfsid=778
magistrat-der-stadt-hochheim-am-main,Kommunale Boden- und Raumplanung Magistrat der Stadt Hochheim am Main - XPlanung,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=e7b602f7-a04c-4839-8e2e-462dfa0e2bd8&type=SERVICE&generateFrom=wmslayer&layerid=59946
magistrat-der-stadt-hochheim-am-main,INSPIRE Kommunale Boden- und Raumplanung Magistrat der Stadt Hochheim am Main,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=7ec93a9a-6a83-4231-ace1-16ee7a734d09&type=SERVICE&generateFrom=wmslayer&layerid=59942
magistrat-der-stadt-hochheim-am-main,Kommunale Boden- und Raumplanung Magistrat der Stadt Hochheim am Main,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ee8bcda4-3fc9-4475-8965-e90dc5657b32&type=SERVICE&generateFrom=wmslayer&layerid=59914
magistrat-der-stadt-hochheim-am-main,Kommunale Boden- und Raumplanung Magistrat der Stadt Hochheim am Main,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ee8bcda4-3fc9-4475-8965-e90dc5657b32&type=SERVICE&generateFrom=wmslayer&layerid=59917
regionalverband-frankfurtrheinmain,INSPIRE Biotop- und Nutzungstypen 2017-2019 Regionalverband FrankfurtRheinMain,WFS,https://www.geoportal.hessen.de/registry/wfs/931?service=WFS&request=GetCapabilities
regionalverband-frankfurtrheinmain,INSPIRE Biotop- und Nutzungstypen 2017-2019 Regionalverband FrankfurtRheinMain,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ca7477d0-3691-4a81-9436-557588a57fb6&type=SERVICE&generateFrom=wfs&wfsid=931
regionalverband-frankfurtrheinmain,"Regionaler Flächennutzungsplan (RegFNP) 2010, Beikarte 1, Genehmigungsexemplar",ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=5346bc0d-f9c4-6853-efa7-9b1e4c3e2294&type=SERVICE&generateFrom=wmslayer&layerid=60876
regionalverband-frankfurtrheinmain,"Regionaler Flächennutzungsplan (RegFNP) 2010, Beikarte 1, Planstand 31.12.2015",ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=d5a1d064-20f6-dcab-776c-4ca373c7f85f&type=SERVICE&generateFrom=wmslayer&layerid=61035
regionalverband-frankfurtrheinmain,INSPIRE Regionaler Flächennutzungsplan 2010 Regionalverband FrankfurtRheinMain - Planstand 31.01.2025,WFS,https://www.geoportal.hessen.de/registry/wfs/843?service=WFS&request=GetCapabilities
regionalverband-frankfurtrheinmain,INSPIRE Regionaler Flächennutzungsplan 2010 Regionalverband FrankfurtRheinMain - Planstand 31.01.2025,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ed587e84-448f-4539-b12a-87f7c54e85e0&type=SERVICE&generateFrom=wmslayer&layerid=58949
regionalverband-frankfurtrheinmain,INSPIRE Regionaler Flächennutzungsplan 2010 Regionalverband FrankfurtRheinMain - Planstand 31.01.2025,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ed587e84-448f-4539-b12a-87f7c54e85e0&type=SERVICE&generateFrom=wmslayer&layerid=58950
regionalverband-frankfurtrheinmain,INSPIRE Regionaler Flächennutzungsplan 2010 Regionalverband FrankfurtRheinMain - Planstand 31.01.2025,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ed587e84-448f-4539-b12a-87f7c54e85e0&type=SERVICE&generateFrom=wmslayer&layerid=58951
regionalverband-frankfurtrheinmain,INSPIRE  Regionaler Flächennutzungsplan 2010 Regionalverband FrankfurtRheinMain - Genehmigung 27.06.2011,WFS,https://www.geoportal.hessen.de/registry/wfs/842?service=WFS&request=GetCapabilities
regionalverband-frankfurtrheinmain,INSPIRE  Regionaler Flächennutzungsplan 2010 Regionalverband FrankfurtRheinMain - Genehmigung 27.06.2011,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=08ffec82-368d-44b3-8d2d-27b03ada49d9&type=SERVICE&generateFrom=wmslayer&layerid=58946
regionalverband-frankfurtrheinmain,INSPIRE  Regionaler Flächennutzungsplan 2010 Regionalverband FrankfurtRheinMain - Genehmigung 27.06.2011,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=08ffec82-368d-44b3-8d2d-27b03ada49d9&type=SERVICE&generateFrom=wmslayer&layerid=58945
regionalverband-frankfurtrheinmain,INSPIRE  Regionaler Flächennutzungsplan 2010 Regionalverband FrankfurtRheinMain - Genehmigung 27.06.2011,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=08ffec82-368d-44b3-8d2d-27b03ada49d9&type=SERVICE&generateFrom=wmslayer&layerid=58947
regionalverband-frankfurtrheinmain,"Regionaler Flächennutzungsplan (RegFNP) 2010, Beikarte 2, Genehmigungsexemplar",ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ab7ba989-2ac3-9596-171d-2a645c64b37e&type=SERVICE&generateFrom=wmslayer&layerid=60991
